area_code,drug_type,level,episodes,dimension
402021031,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,2,Sex
402021031,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,3,Sex
402021032,Alcohol,Females,14,Sex
402021032,Alcohol,Males,44,Sex
402021032,All drug-related,Females,40,Sex
402021032,All drug-related,Males,82,Sex
402021032,Anaesthetics,Females,1,Sex
402021032,Androgens and anabolic congeners,Males,1,Sex
402021032,Cannabinoids,Females,2,Sex
402021032,Cannabinoids,Males,4,Sex
402021032,Hallucinogens,Females,1,Sex
402021032,Hallucinogens,Males,1,Sex
402021032,Inhalants,Females,1,Sex
402021032,Inhalants,Males,1,Sex
402021032,Multiple drug use,Females,2,Sex
402021032,Multiple drug use,Males,4,Sex
402021032,Non-opioid analgesic and antirheumatic,Females,2,Sex
402021032,Non-opioid analgesic and antirheumatic,Males,1,Sex
402021032,Opioid,Females,4,Sex
402021032,Opioid,Males,4,Sex
402021032,Other,Males,1,Sex
402021032,Psychostimulants,Females,10,Sex
402021032,Psychostimulants,Males,15,Sex
402021032,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,1,Sex
402021032,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,3,Sex
402021032,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,2,Sex
402021032,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,3,Sex
402021033,Alcohol,Females,26,Sex
402021033,Alcohol,Males,36,Sex
402021033,All drug-related,Females,46,Sex
402021033,All drug-related,Males,82,Sex
402021033,Anaesthetics,Females,1,Sex
402021033,Anaesthetics,Males,1,Sex
402021033,Androgens and anabolic congeners,Males,1,Sex
402021033,Cannabinoids,Females,1,Sex
402021033,Cannabinoids,Males,5,Sex
402021033,Hallucinogens,Males,1,Sex
402021033,Inhalants,Males,1,Sex
402021033,Multiple drug use,Females,2,Sex
402021033,Multiple drug use,Males,6,Sex
402021033,Non-opioid analgesic and antirheumatic,Females,1,Sex
402021033,Non-opioid analgesic and antirheumatic,Males,1,Sex
402021033,Opioid,Females,5,Sex
402021033,Opioid,Males,9,Sex
402021033,Psychostimulants,Females,7,Sex
402021033,Psychostimulants,Males,14,Sex
402021033,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,1,Sex
402021033,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,3,Sex
402021033,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,2,Sex
402021033,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,4,Sex
402021034,Alcohol,Females,18,Sex
402021034,Alcohol,Males,24,Sex
402021034,All drug-related,Females,39,Sex
402021034,All drug-related,Males,63,Sex
402021034,Cannabinoids,Females,3,Sex
402021034,Cannabinoids,Males,7,Sex
402021034,Hallucinogens,Females,1,Sex
402021034,Hallucinogens,Males,2,Sex
402021034,Inhalants,Females,1,Sex
402021034,Inhalants,Males,1,Sex
402021034,Multiple drug use,Females,4,Sex
402021034,Multiple drug use,Males,2,Sex
402021034,Non-opioid analgesic and antirheumatic,Females,4,Sex
402021034,Non-opioid analgesic and antirheumatic,Males,3,Sex
402021034,Opioid,Females,2,Sex
402021034,Opioid,Males,2,Sex
402021034,Other,Females,1,Sex
402021034,Other,Males,1,Sex
402021034,Psychostimulants,Females,4,Sex
402021034,Psychostimulants,Males,17,Sex
402021034,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,2,Sex
402021034,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,1,Sex
402021034,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,2,Sex
402021035,Alcohol,Females,12,Sex
402021035,Alcohol,Males,19,Sex
402021035,All drug-related,Females,19,Sex
402021035,All drug-related,Males,48,Sex
402021035,Analeptics and opioid receptor antagonists,Males,1,Sex
402021035,Cannabinoids,Males,4,Sex
402021035,Hallucinogens,Males,1,Sex
402021035,Multiple drug use,Females,2,Sex
402021035,Multiple drug use,Males,3,Sex
402021035,Non-opioid analgesic and antirheumatic,Males,1,Sex
402021035,Opioid,Females,2,Sex
402021035,Opioid,Males,4,Sex
402021035,Other,Males,1,Sex
402021035,Psychostimulants,Females,2,Sex
402021035,Psychostimulants,Males,8,Sex
402021035,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,1,Sex
402021035,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,6,Sex
402031036,Alcohol,Females,22,Sex
402031036,Alcohol,Males,48,Sex
402031036,All drug-related,Females,59,Sex
402031036,All drug-related,Males,102,Sex
402031036,Anaesthetics,Females,2,Sex
402031036,Analeptics and opioid receptor antagonists,Males,1,Sex
402031036,Androgens and anabolic congeners,Females,1,Sex
402031036,Cannabinoids,Females,6,Sex
402031036,Cannabinoids,Males,5,Sex
402031036,Inhalants,Females,1,Sex
402031036,Inhalants,Males,1,Sex
402031036,Multiple drug use,Females,3,Sex
402031036,Multiple drug use,Males,10,Sex
402031036,Non-opioid analgesic and antirheumatic,Females,3,Sex
402031036,Non-opioid analgesic and antirheumatic,Males,3,Sex
402031036,Opioid,Females,3,Sex
402031036,Opioid,Males,5,Sex
402031036,Other,Females,1,Sex
402031036,Psychostimulants,Females,13,Sex
402031036,Psychostimulants,Males,21,Sex
402031036,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,2,Sex
402031036,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,4,Sex
402031036,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,2,Sex
402031036,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,4,Sex
402031038,Alcohol,Females,21,Sex
402031038,Alcohol,Males,34,Sex
402031038,All drug-related,Females,48,Sex
402031038,All drug-related,Males,64,Sex
402031038,Anaesthetics,Males,1,Sex
402031038,Cannabinoids,Females,4,Sex
402031038,Cannabinoids,Males,1,Sex
402031038,Hallucinogens,Females,1,Sex
402031038,Multiple drug use,Females,2,Sex
402031038,Multiple drug use,Males,6,Sex
402031038,Non-opioid analgesic and antirheumatic,Females,2,Sex
402031038,Non-opioid analgesic and antirheumatic,Males,2,Sex
402031038,Opioid,Females,3,Sex
402031038,Opioid,Males,7,Sex
402031038,Other,Females,1,Sex
402031038,Psychostimulants,Females,9,Sex
402031038,Psychostimulants,Males,10,Sex
402031038,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,5,Sex
402031038,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,3,Sex
402031175,Alcohol,Females,14,Sex
402031175,Alcohol,Males,26,Sex
402031175,All drug-related,Females,38,Sex
402031175,All drug-related,Males,52,Sex
402031175,Anaesthetics,Males,1,Sex
402031175,Androgens and anabolic congeners,Males,1,Sex
402031175,Cannabinoids,Females,4,Sex
402031175,Cannabinoids,Males,6,Sex
402031175,Hallucinogens,Males,2,Sex
402031175,Inhalants,Females,2,Sex
402031175,Multiple drug use,Females,5,Sex
402031175,Multiple drug use,Males,5,Sex
402031175,Non-opioid analgesic and antirheumatic,Females,1,Sex
402031175,Opioid,Females,2,Sex
402031175,Opioid,Males,1,Sex
402031175,Other,Females,1,Sex
402031175,Psychostimulants,Females,5,Sex
402031175,Psychostimulants,Males,7,Sex
402031175,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,1,Sex
402031175,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,3,Sex
402031175,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,3,Sex
402031176,Alcohol,Females,25,Sex
402031176,Alcohol,Males,36,Sex
402031176,All drug-related,Females,46,Sex
402031176,All drug-related,Males,77,Sex
402031176,Anaesthetics,Males,1,Sex
402031176,Analeptics and opioid receptor antagonists,Males,1,Sex
402031176,Cannabinoids,Females,5,Sex
402031176,Cannabinoids,Males,6,Sex
402031176,Hallucinogens,Females,1,Sex
402031176,Hallucinogens,Males,2,Sex
402031176,Inhalants,Males,1,Sex
402031176,Multiple drug use,Females,3,Sex
402031176,Multiple drug use,Males,3,Sex
402031176,Non-opioid analgesic and antirheumatic,Males,2,Sex
402031176,Opioid,Females,3,Sex
402031176,Opioid,Males,2,Sex
402031176,Other,Males,3,Sex
402031176,Psychostimulants,Females,6,Sex
402031176,Psychostimulants,Males,14,Sex
402031176,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,3,Sex
402031176,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,3,Sex
402031176,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,3,Sex
402041039,Alcohol,Females,13,Sex
402041039,Alcohol,Males,25,Sex
402041039,All drug-related,Females,26,Sex
402041039,All drug-related,Males,48,Sex
402041039,Cannabinoids,Females,2,Sex
402041039,Cannabinoids,Males,4,Sex
402041039,Multiple drug use,Females,2,Sex
402041039,Multiple drug use,Males,4,Sex
402041039,Non-opioid analgesic and antirheumatic,Males,1,Sex
402041039,Opioid,Females,2,Sex
402041039,Opioid,Males,6,Sex
402041039,Psychostimulants,Females,4,Sex
402041039,Psychostimulants,Males,6,Sex
402041039,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,1,Sex
402041039,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,2,Sex
402041039,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,2,Sex
402041040,Alcohol,Females,12,Sex
402041040,Alcohol,Males,37,Sex
402041040,All drug-related,Females,34,Sex
402041040,All drug-related,Males,68,Sex
402041040,Cannabinoids,Females,4,Sex
402041040,Cannabinoids,Males,4,Sex
402041040,Multiple drug use,Females,3,Sex
402041040,Multiple drug use,Males,6,Sex
402041040,Non-opioid analgesic and antirheumatic,Females,2,Sex
402041040,Non-opioid analgesic and antirheumatic,Males,1,Sex
402041040,Opioid,Females,1,Sex
402041040,Opioid,Males,4,Sex
402041040,Psychostimulants,Females,7,Sex
402041040,Psychostimulants,Males,10,Sex
402041040,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,2,Sex
402041040,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,1,Sex
402041040,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,3,Sex
402041040,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,5,Sex
402041041,Alcohol,Females,15,Sex
402041041,Alcohol,Males,9,Sex
402041041,All drug-related,Females,24,Sex
402041041,All drug-related,Males,27,Sex
402041041,Cannabinoids,Males,3,Sex
402041041,Multiple drug use,Females,3,Sex
402041041,Multiple drug use,Males,3,Sex
402041041,Non-opioid analgesic and antirheumatic,Males,2,Sex
402041041,Opioid,Females,2,Sex
402041041,Opioid,Males,2,Sex
402041041,Psychostimulants,Females,2,Sex
402041041,Psychostimulants,Males,6,Sex
402041041,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,1,Sex
402041041,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,1,Sex
402041041,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,1,Sex
402041041,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,1,Sex
402041042,Alcohol,Females,9,Sex
402041042,Alcohol,Males,11,Sex
402041042,All drug-related,Females,25,Sex
402041042,All drug-related,Males,31,Sex
402041042,Anaesthetics,Males,2,Sex
402041042,Cannabinoids,Females,1,Sex
402041042,Cannabinoids,Males,3,Sex
402041042,Hallucinogens,Females,1,Sex
402041042,Inhalants,Males,1,Sex
402041042,Multiple drug use,Females,4,Sex
402041042,Multiple drug use,Males,3,Sex
402041042,Non-opioid analgesic and antirheumatic,Females,1,Sex
402041042,Non-opioid analgesic and antirheumatic,Males,2,Sex
402041042,Opioid,Females,3,Sex
402041042,Opioid,Males,7,Sex
402041042,Psychostimulants,Females,6,Sex
402041042,Psychostimulants,Males,2,Sex
402041043,Alcohol,Females,22,Sex
402041043,Alcohol,Males,35,Sex
402041043,All drug-related,Females,40,Sex
402041043,All drug-related,Males,80,Sex
402041043,Anaesthetics,Males,1,Sex
402041043,Cannabinoids,Females,1,Sex
402041043,Cannabinoids,Males,6,Sex
402041043,Multiple drug use,Females,2,Sex
402041043,Multiple drug use,Males,6,Sex
402041043,Opioid,Females,2,Sex
402041043,Opioid,Males,6,Sex
402041043,Other,Males,2,Sex
402041043,Psychostimulants,Females,9,Sex
402041043,Psychostimulants,Males,11,Sex
402041043,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,1,Sex
402041043,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,7,Sex
402041043,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,3,Sex
402041043,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,6,Sex
402041044,Alcohol,Females,6,Sex
402041044,Alcohol,Males,18,Sex
402041044,All drug-related,Females,20,Sex
402041044,All drug-related,Males,40,Sex
402041044,Cannabinoids,Males,3,Sex
402041044,Hallucinogens,Males,1,Sex
402041044,Inhalants,Females,1,Sex
402041044,Inhalants,Males,1,Sex
402041044,Multiple drug use,Females,1,Sex
402041044,Multiple drug use,Males,4,Sex
402041044,Non-opioid analgesic and antirheumatic,Males,4,Sex
402041044,Opioid,Females,4,Sex
402041044,Opioid,Males,1,Sex
402041044,Psychostimulants,Females,5,Sex
402041044,Psychostimulants,Males,5,Sex
402041044,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,3,Sex
402041044,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,3,Sex
402041046,Alcohol,Females,16,Sex
402041046,Alcohol,Males,28,Sex
402041046,All drug-related,Females,34,Sex
402041046,All drug-related,Males,63,Sex
402041046,Anaesthetics,Males,1,Sex
402041046,Androgens and anabolic congeners,Females,1,Sex
402041046,Cannabinoids,Females,2,Sex
402041046,Cannabinoids,Males,5,Sex
402041046,Multiple drug use,Females,1,Sex
402041046,Multiple drug use,Males,6,Sex
402041046,Non-opioid analgesic and antirheumatic,Females,1,Sex
402041046,Opioid,Females,6,Sex
402041046,Opioid,Males,6,Sex
402041046,Other,Females,1,Sex
402041046,Psychostimulants,Females,2,Sex
402041046,Psychostimulants,Males,12,Sex
402041046,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,2,Sex
402041046,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,2,Sex
402041046,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,2,Sex
402041046,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,3,Sex
402041047,Alcohol,Females,19,Sex
402041047,Alcohol,Males,22,Sex
402041047,All drug-related,Females,39,Sex
402041047,All drug-related,Males,48,Sex
402041047,Cannabinoids,Females,3,Sex
402041047,Cannabinoids,Males,5,Sex
402041047,Hallucinogens,Males,1,Sex
402041047,Inhalants,Males,2,Sex
402041047,Multiple drug use,Females,3,Sex
402041047,Multiple drug use,Males,1,Sex
402041047,Non-opioid analgesic and antirheumatic,Females,1,Sex
402041047,Non-opioid analgesic and antirheumatic,Males,2,Sex
402041047,Opioid,Females,1,Sex
402041047,Opioid,Males,5,Sex
402041047,Psychostimulants,Females,6,Sex
402041047,Psychostimulants,Males,6,Sex
402041047,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,2,Sex
402041047,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,1,Sex
402041047,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,4,Sex
402041047,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,3,Sex
402041048,Alcohol,Females,11,Sex
402041048,Alcohol,Males,8,Sex
402041048,All drug-related,Females,18,Sex
402041048,All drug-related,Males,32,Sex
402041048,Cannabinoids,Males,7,Sex
402041048,Multiple drug use,Females,1,Sex
402041048,Multiple drug use,Males,4,Sex
402041048,Non-opioid analgesic and antirheumatic,Females,1,Sex
402041048,Opioid,Females,1,Sex
402041048,Opioid,Males,4,Sex
402041048,Psychostimulants,Females,1,Sex
402041048,Psychostimulants,Males,6,Sex
402041048,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,1,Sex
402041048,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,1,Sex
402041048,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,2,Sex
402041048,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,2,Sex
402041171,Alcohol,Females,23,Sex
402041171,Alcohol,Males,28,Sex
402041171,All drug-related,Females,40,Sex
402041171,All drug-related,Males,69,Sex
402041171,Anaesthetics,Females,1,Sex
402041171,Anaesthetics,Males,2,Sex
402041171,Cannabinoids,Males,7,Sex
402041171,Multiple drug use,Females,4,Sex
402041171,Multiple drug use,Males,7,Sex
402041171,Non-opioid analgesic and antirheumatic,Males,1,Sex
402041171,Opioid,Females,7,Sex
402041171,Opioid,Males,3,Sex
402041171,Other,Females,2,Sex
402041171,Other,Males,1,Sex
402041171,Psychostimulants,Females,2,Sex
402041171,Psychostimulants,Males,13,Sex
402041171,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,2,Sex
402041171,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,1,Sex
402041171,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,5,Sex
402041172,Alcohol,Females,15,Sex
402041172,Alcohol,Males,21,Sex
402041172,All drug-related,Females,31,Sex
402041172,All drug-related,Males,49,Sex
402041172,Analeptics and opioid receptor antagonists,Females,1,Sex
402041172,Cannabinoids,Females,5,Sex
402041172,Cannabinoids,Males,1,Sex
402041172,Inhalants,Males,1,Sex
402041172,Multiple drug use,Females,2,Sex
402041172,Multiple drug use,Males,1,Sex
402041172,Non-opioid analgesic and antirheumatic,Females,1,Sex
402041172,Non-opioid analgesic and antirheumatic,Males,2,Sex
402041172,Opioid,Females,1,Sex
402041172,Opioid,Males,7,Sex
402041172,Other,Males,1,Sex
402041172,Psychostimulants,Females,5,Sex
402041172,Psychostimulants,Males,9,Sex
402041172,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,1,Sex
402041172,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,2,Sex
402041172,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,4,Sex
402051049,Alcohol,Females,14,Sex
402051049,Alcohol,Males,35,Sex
402051049,All drug-related,Females,43,Sex
402051049,All drug-related,Males,64,Sex
402051049,Anaesthetics,Females,1,Sex
402051049,Cannabinoids,Females,4,Sex
402051049,Multiple drug use,Males,1,Sex
402051049,Non-opioid analgesic and antirheumatic,Females,2,Sex
402051049,Opioid,Females,5,Sex
402051049,Opioid,Males,6,Sex
402051049,Other,Males,6,Sex
402051049,Psychostimulants,Females,14,Sex
402051049,Psychostimulants,Males,8,Sex
402051049,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Females,1,Sex
402051049,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",Males,5,Sex
402051049,"Sedative-hypnotics, antiepileptics and antiparkinson",Females,2,Sex
402051049,"Sedative-hypnotics, antiepileptics and antiparkinson",Males,3,Sex
402051050,Alcohol,Females,8,Sex
