area_code,area_name,population,seifa_quintile,remoteness,drug_type,episodes,rate_per_100k,financial_year
401041016,Rostrevor - Magill,11910,Q2,Outer Regional Australia,Inhalants,0,0.0,2024-25
401041016,Rostrevor - Magill,11910,Q2,Outer Regional Australia,Anaesthetics,0,0.0,2024-25
401041016,Rostrevor - Magill,11910,Q2,Outer Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
401041016,Rostrevor - Magill,11910,Q2,Outer Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
401041016,Rostrevor - Magill,11910,Q2,Outer Regional Australia,All drug-related,131,1099.9,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Alcohol,38,514.9,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Psychostimulants,7,94.9,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Opioid,6,81.3,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Hallucinogens,1,13.6,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Multiple drug use,5,67.8,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,27.1,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Non-opioid analgesic and antirheumatic,3,40.7,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Cannabinoids,8,108.4,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Other,0,0.0,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",6,81.3,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Steroids or hormones,0,0.0,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Inhalants,1,13.6,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Anaesthetics,0,0.0,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
401051017,Norwood (SA),7380,Q3,Remote Australia,All drug-related,77,1043.4,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Alcohol,23,379.2,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Psychostimulants,10,164.9,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Opioid,4,66.0,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Hallucinogens,1,16.5,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Multiple drug use,5,82.4,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,49.5,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Non-opioid analgesic and antirheumatic,1,16.5,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Cannabinoids,6,98.9,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Other,0,0.0,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",2,33.0,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Inhalants,1,16.5,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Anaesthetics,1,16.5,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
401051018,Payneham - Felixstow,6065,Q4,Very Remote Australia,All drug-related,57,939.8,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Alcohol,31,581.2,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Psychostimulants,4,75.0,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Opioid,6,112.5,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Hallucinogens,5,93.7,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Multiple drug use,2,37.5,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",1,18.7,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,2,37.5,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Cannabinoids,5,93.7,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Other,0,0.0,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,75.0,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Inhalants,0,0.0,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Anaesthetics,0,0.0,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
401051019,St Peters - Marden,5334,Q5 - least disadvantaged,Very Remote Australia,All drug-related,60,1124.9,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Alcohol,25,530.2,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Psychostimulants,6,127.3,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Opioid,6,127.3,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Hallucinogens,0,0.0,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Multiple drug use,2,42.4,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,63.6,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,2,42.4,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Cannabinoids,3,63.6,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Other,1,21.2,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",1,21.2,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Inhalants,0,0.0,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Anaesthetics,0,0.0,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,1,21.2,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
401061020,Nailsworth - Broadview,4715,Q1 - most disadvantaged,Very Remote Australia,All drug-related,50,1060.4,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Alcohol,34,409.2,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Psychostimulants,15,180.5,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Opioid,6,72.2,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Hallucinogens,2,24.1,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Multiple drug use,7,84.2,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,24.1,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Non-opioid analgesic and antirheumatic,3,36.1,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Cannabinoids,8,96.3,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Other,1,12.0,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,48.1,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Steroids or hormones,0,0.0,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Inhalants,0,0.0,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Anaesthetics,0,0.0,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,Androgens and anabolic congeners,0,0.0,2024-25
401061021,Prospect,8309,Q2,Major Cities of Australia,All drug-related,82,986.9,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Alcohol,24,334.7,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Psychostimulants,13,181.3,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Opioid,9,125.5,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Hallucinogens,1,13.9,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Multiple drug use,7,97.6,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",7,97.6,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Non-opioid analgesic and antirheumatic,3,41.8,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Cannabinoids,5,69.7,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Other,0,0.0,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",5,69.7,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Steroids or hormones,0,0.0,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Inhalants,0,0.0,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Anaesthetics,0,0.0,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
401061022,Walkerville,7170,Q3,Inner Regional Australia,All drug-related,74,1032.1,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Alcohol,44,441.9,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Psychostimulants,12,120.5,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Opioid,6,60.3,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Hallucinogens,0,0.0,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Multiple drug use,9,90.4,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",4,40.2,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Non-opioid analgesic and antirheumatic,1,10.0,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Cannabinoids,6,60.3,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Other,1,10.0,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",5,50.2,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Steroids or hormones,0,0.0,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Inhalants,0,0.0,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Anaesthetics,1,10.0,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
401071023,Goodwood - Millswood,9958,Q4,Outer Regional Australia,All drug-related,89,893.8,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Alcohol,11,510.7,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Psychostimulants,2,92.9,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Opioid,1,46.4,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Hallucinogens,1,46.4,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Multiple drug use,2,92.9,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",1,46.4,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Non-opioid analgesic and antirheumatic,1,46.4,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Cannabinoids,3,139.3,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Other,0,0.0,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",1,46.4,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Steroids or hormones,0,0.0,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Inhalants,0,0.0,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Anaesthetics,0,0.0,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
401071024,Unley - Parkside,2154,Q5 - least disadvantaged,Remote Australia,All drug-related,23,1067.8,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Alcohol,36,488.3,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Psychostimulants,17,230.6,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Opioid,3,40.7,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Hallucinogens,1,13.6,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Multiple drug use,2,27.1,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",1,13.6,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,2,27.1,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Cannabinoids,11,149.2,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Other,0,0.0,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",6,81.4,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Inhalants,0,0.0,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Anaesthetics,0,0.0,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
402011025,Gawler - North,7372,Q1 - most disadvantaged,Very Remote Australia,All drug-related,79,1071.6,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Alcohol,35,548.4,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Psychostimulants,8,125.4,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Opioid,4,62.7,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Hallucinogens,2,31.3,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Multiple drug use,3,47.0,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,47.0,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Non-opioid analgesic and antirheumatic,0,0.0,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Cannabinoids,6,94.0,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Other,2,31.3,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",5,78.3,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Inhalants,1,15.7,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Anaesthetics,0,0.0,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
402011026,Gawler - South,6382,Q2,Very Remote Australia,All drug-related,69,1081.2,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Alcohol,17,391.3,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Psychostimulants,8,184.2,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Opioid,4,92.1,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Hallucinogens,1,23.0,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Multiple drug use,2,46.0,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",1,23.0,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Non-opioid analgesic and antirheumatic,3,69.1,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Cannabinoids,3,69.1,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Other,0,0.0,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",3,69.1,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Inhalants,0,0.0,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Anaesthetics,0,0.0,2024-25
402011027,Lewiston - Two Wells,4344,Q3,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
